annee,mois,jour,jour_semaine,id_ligne,mode_transport,precipitation,vent,neige,temperature,meteo_defavorable,accessibilite,air_conditionne
2026,3,13,0,C00607,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00616,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00110,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02020,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00990,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01111,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01435,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01352,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00609,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00580,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02422,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02698,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02191,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00209,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01333,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01262,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00294,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01520,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02258,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02427,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00408,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00488,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01013,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02016,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02120,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00961,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02697,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00684,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01992,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01079,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01242,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00280,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00966,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02634,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02659,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02669,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01318,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00219,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02150,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01338,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01969,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01409,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02815,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00536,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02584,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01400,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00974,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00523,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01316,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00276,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00540,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02642,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01657,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C02824,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01845,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C00018,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00681,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00518,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01011,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02159,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01531,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02166,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01773,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00279,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00075,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C02441,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00017,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02124,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00773,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00819,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02142,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00869,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01059,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00965,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02528,tram,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01504,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00707,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01707,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00603,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01404,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01511,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01557,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C01669,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01796,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00642,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00691,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01244,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00094,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01237,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01571,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00542,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02286,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01874,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00070,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01366,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02399,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02455,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02469,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02501,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02557,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02550,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02705,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02770,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01840,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01578,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00533,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00778,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01012,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00986,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02059,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00919,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00698,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02536,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02565,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02626,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01772,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02275,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00040,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00505,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01456,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00675,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01075,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00116,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00119,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00524,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00969,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01815,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02251,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00111,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00543,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00861,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00385,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02549,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02673,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02716,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00199,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00100,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00610,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00682,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01963,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00260,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00620,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02068,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02125,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00391,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01142,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00204,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01334,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01082,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00843,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00953,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01555,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02805,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02814,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00409,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02395,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02569,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02589,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01423,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00162,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02186,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02288,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00513,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00149,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02690,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01350,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00426,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01537,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00327,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00163,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01163,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01412,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00261,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01453,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C00151,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00178,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00651,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00202,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00769,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02521,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02818,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01717,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02138,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00089,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00784,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01089,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00068,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01697,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C00891,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00878,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00339,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00671,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00087,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C01307,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02165,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02440,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01208,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01294,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01620,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01369,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01685,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00514,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02169,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00833,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00967,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02616,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02816,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00635,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02193,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02628,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00487,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01413,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00817,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01236,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02450,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01309,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00923,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00358,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01313,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00093,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C00097,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01653,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C02271,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00835,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02470,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00706,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00577,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01607,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02443,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01849,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C02006,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C00704,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00191,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01399,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02172,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00011,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02702,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02092,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00225,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01159,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00613,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02736,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00582,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02217,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00471,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01716,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00770,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00043,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01699,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01238,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00552,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02599,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02174,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01952,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02133,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00466,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C02267,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01073,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00316,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01696,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01775,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00118,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01646,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02344,tram,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00308,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02025,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00374,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01484,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01702,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01527,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01784,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00101,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00241,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01793,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00413,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00737,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00760,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00818,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00455,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C02067,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00344,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02041,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01342,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00851,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01826,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01522,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02430,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02603,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02693,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01167,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00223,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01166,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01071,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01438,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C02239,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01947,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00700,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01875,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C00107,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00179,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00206,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00939,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00820,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00403,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02230,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02495,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02677,bus,2.9,25.0,0.0,8.5,0,,
2026,3,13,0,C02825,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01983,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01841,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C00445,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C02144,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01046,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01221,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02008,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00799,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00947,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00733,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01567,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01561,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C02570,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01960,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01591,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01081,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01673,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01181,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00877,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02725,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01675,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
